row_id,actual_price,sale_week,q10,q50,q90,baseline_buy_offer,baseline_uncertainty_score,baseline_total_spread,baseline_hit_cap,feedback_multiplier_used,feedback_sample_count,feedback_q50,feedback_buy_offer,feedback_total_spread,baseline_q50_error,feedback_q50_error,baseline_abs_pct_error,feedback_abs_pct_error,baseline_offer_to_actual,feedback_offer_to_actual,baseline_overpay,feedback_overpay,offer_change,offer_change_pct,sale_ratio,estimated_operating_cost,baseline_gross_pnl,feedback_gross_pnl,baseline_net_pnl_proxy,feedback_net_pnl_proxy,baseline_roi_proxy,feedback_roi_proxy,baseline_negative_pnl,feedback_negative_pnl
17300,472000.0,2015-03-09,432833.73708874744,512026.42768637906,714221.6395849994,444216.92092762236,0.5495573807932521,0.13243360711898783,False,1.0,0,512026.42768637906,444216.92092762236,0.13243360711898783,-40026.42768637906,-40026.42768637906,0.084801753572837,0.084801753572837,0.941137544338183,0.941137544338183,False,False,0.0,0.0,0.9218274184259575,18880.0,27783.079072377644,27783.079072377644,8903.079072377644,8903.079072377644,0.020042188068356476,0.020042188068356476,False,False
17301,542000.0,2015-03-09,463899.47368526744,561343.5334433494,797954.0964171814,483168.16336139484,0.5950983717275272,0.13926475575912908,False,1.0,0,561343.5334433494,483168.16336139484,0.13926475575912908,-19343.533443349414,-19343.533443349414,0.035689176094740614,0.035689176094740614,0.8914541759435329,0.8914541759435329,False,False,0.0,0.0,0.9655406497253227,21680.0,58831.836638605164,58831.836638605164,37151.836638605164,37151.836638605164,0.07689214533536379,0.07689214533536379,False,False
17302,1700000.0,2015-03-09,1181812.331062799,1462537.7639985378,1881129.7285518718,1284513.2661752498,0.4781533952170632,0.12172300928255948,False,1.0,0,1462537.7639985378,1284513.2661752498,0.12172300928255948,237462.2360014622,237462.2360014622,0.13968366823615425,0.13968366823615425,0.7555960389266175,0.7555960389266175,False,False,0.0,0.0,1.1623631483895822,68000.0,415486.7338247502,415486.7338247502,347486.7338247502,347486.7338247502,0.27052015963947357,0.27052015963947357,False,False
17303,346900.0,2015-03-09,271800.1564589165,352519.0679708661,399328.2339974954,315763.902941536,0.36176221125467867,0.1042643316882018,False,1.0,0,352519.0679708661,315763.902941536,0.1042643316882018,-5619.067970866105,-5619.067970866105,0.016197947451329214,0.016197947451329214,0.910244747597394,0.910244747597394,False,False,0.0,0.0,0.9840602438806786,13876.0,31136.097058464016,31136.097058464016,17260.097058464016,17260.097058464016,0.05466140017169645,0.05466140017169645,False,False
17304,212625.0,2015-03-09,161399.49253974497,275411.56883774744,358884.8864195975,234099.83351208532,0.7170555496751722,0.15000000000000002,True,1.0,0,275411.56883774744,234099.83351208532,0.15000000000000002,-62786.56883774744,-62786.56883774744,0.2952925048218575,0.2952925048218575,1.1009986290985787,1.1009986290985787,True,True,0.0,0.0,0.7720263927085186,8505.0,-21474.833512085315,-21474.833512085315,-29979.833512085315,-29979.833512085315,-0.12806430941155547,-0.12806430941155547,True,True
17305,628990.0,2015-03-09,587742.9279227084,675425.153749271,725780.1015534517,620948.3200171959,0.2043707920329911,0.08065561880494868,False,1.0,0,675425.153749271,620948.3200171959,0.08065561880494868,-46435.15374927095,-46435.15374927095,0.07382494753377787,0.07382494753377787,0.9872149319022495,0.9872149319022495,False,False,0.0,0.0,0.9312504820237885,25159.600000000002,8041.679982804111,8041.679982804111,-17117.92001719589,-17117.92001719589,-0.027567382768217887,-0.027567382768217887,True,True
17306,252000.0,2015-03-09,172985.85850087675,232567.22012460974,286606.7564351591,203895.7244282369,0.48855078490169074,0.1232826177352536,False,1.0,0,232567.22012460974,203895.7244282369,0.1232826177352536,19432.77987539026,19432.77987539026,0.07711420585472326,0.07711420585472326,0.8091100175723687,0.8091100175723687,False,False,0.0,0.0,1.08355769082581,10080.0,48104.27557176311,48104.27557176311,38024.27557176311,38024.27557176311,0.18648883235972968,0.18648883235972968,False,False
17307,255000.0,2015-03-09,197302.2378984809,272952.3788423407,346842.44484627957,236873.7288580539,0.5478618929134674,0.1321792839370201,False,1.0,0,272952.3788423407,236873.7288580539,0.1321792839370201,-17952.378842340724,-17952.378842340724,0.07040148565623813,0.07040148565623813,0.9289165837570741,0.9289165837570741,False,False,0.0,0.0,0.9342288976616315,10200.0,18126.271141946112,18126.271141946112,7926.271141946112,7926.271141946112,0.033462010245534295,0.033462010245534295,False,False
17308,285000.0,2015-03-09,285995.97359799524,364950.3923492651,442698.15695545153,323197.5452281834,0.42937940783877565,0.11440691117581635,False,1.0,0,364950.3923492651,323197.5452281834,0.11440691117581635,-79950.39234926511,-79950.39234926511,0.2805276924535618,0.2805276924535618,1.134026474484854,1.134026474484854,True,True,0.0,0.0,0.7809280548114854,11400.0,-38197.545228183386,-38197.545228183386,-49597.545228183386,-49597.545228183386,-0.1534589168774986,-0.1534589168774986,True,True
17309,380000.0,2015-03-09,351434.61720308615,407400.10159447126,471306.5974173119,369049.29948261386,0.2942365005435053,0.0941354750815258,False,1.0,0,407400.10159447126,369049.29948261386,0.0941354750815258,-27400.101594471256,-27400.101594471256,0.07210553051176646,0.07210553051176646,0.9711823670595101,0.9711823670595101,False,False,0.0,0.0,0.9327439991123382,15200.0,10950.70051738614,10950.70051738614,-4249.29948261386,-4249.29948261386,-0.011514178427031663,-0.011514178427031663,True,True
17310,300000.0,2015-03-09,222778.21336224605,277551.3560272848,309060.70261456026,250731.41483807346,0.31087035742614844,0.09663055361392227,False,1.0,0,277551.3560272848,250731.41483807346,0.09663055361392227,22448.64397271519,22448.64397271519,0.07482881324238395,0.07482881324238395,0.8357713827935782,0.8357713827935782,False,False,0.0,0.0,1.0808810459225728,12000.0,49268.585161926545,49268.585161926545,37268.585161926545,37268.585161926545,0.14863947218578583,0.14863947218578583,False,False
17311,425000.0,2015-03-09,407568.6097245109,424684.36241768784,472721.02996334084,393677.28126097895,0.15341374913812075,0.07301206237071811,False,1.0,0,424684.36241768784,393677.28126097895,0.07301206237071811,315.63758231216343,315.63758231216343,0.000742676664263914,0.000742676664263914,0.9262994853199504,0.9262994853199504,False,False,0.0,0.0,1.000743228642833,17000.0,31322.718739021046,31322.718739021046,14322.718739021046,14322.718739021046,0.03638187779885155,0.03638187779885155,False,False
17312,419950.0,2015-03-09,210627.01716705167,301855.53453705675,394349.03459759103,259204.455195623,0.6086422026758799,0.14129633040138198,False,1.0,0,301855.53453705675,259204.455195623,0.14129633040138198,118094.46546294325,118094.46546294325,0.28121077619464996,0.28121077619464996,0.6172269441495964,0.6172269441495964,False,False,0.0,0.0,1.3912284253593687,16798.0,160745.544804377,160745.544804377,143947.544804377,143947.544804377,0.5553436367277677,0.5553436367277677,False,False
17313,205950.0,2015-03-09,132995.4161265723,209610.77664736426,270903.1659751198,178444.0753377139,0.6579229944868468,0.148688449173027,False,1.0,0,209610.77664736426,178444.0753377139,0.148688449173027,-3660.776647364255,-3660.776647364255,0.017775074762632945,0.017775074762632945,0.8664436772892153,0.8664436772892153,False,False,0.0,0.0,0.9825353605100041,8238.0,27505.924662286096,27505.924662286096,19267.924662286096,19267.924662286096,0.10797738521618401,0.10797738521618401,False,False
17314,510000.0,2015-03-09,332229.3853381213,467926.0002490173,494185.01261508564,420236.3561450218,0.3461137598483008,0.10191706397724512,False,1.0,0,467926.0002490173,420236.3561450218,0.10191706397724512,42073.99975098268,42073.99975098268,0.08249803872741701,0.08249803872741701,0.8239928551863173,0.8239928551863173,False,False,0.0,0.0,1.0899159262973035,20400.0,89763.6438549782,89763.6438549782,69363.6438549782,69363.6438549782,0.16505864578513788,0.16505864578513788,False,False
17315,299900.0,2015-03-09,243216.88053382243,303543.60327361414,350624.814421993,272255.23302670784,0.3538468039840492,0.10307702059760739,False,1.0,0,303543.60327361414,272255.23302670784,0.10307702059760739,-3643.603273614135,-3643.603273614135,0.012149394043394915,0.012149394043394915,0.9078200501057281,0.9078200501057281,False,False,0.0,0.0,0.987996441913718,11996.0,27644.766973292164,27644.766973292164,15648.766973292164,15648.766973292164,0.057478296374039,0.057478296374039,False,False
17316,495000.0,2015-03-09,444204.92704373953,496700.10876728373,551925.655900744,455706.99400036887,0.21687277082412382,0.08253091562361858,False,1.0,0,496700.10876728373,455706.99400036887,0.08253091562361858,-1700.1087672837311,-1700.1087672837311,0.00343456316622976,0.00343456316622976,0.920620189899735,0.920620189899735,False,False,0.0,0.0,0.9965771926817107,19800.0,39293.00599963113,39293.00599963113,19493.005999631132,19493.005999631132,0.0427753057474807,0.0427753057474807,False,False
17317,425000.0,2015-03-09,334301.8893888162,480829.6479735563,527823.7570808242,427759.8854210773,0.40247490666933866,0.1103712360004008,False,1.0,0,480829.6479735563,427759.8854210773,0.1103712360004008,-55829.647973556304,-55829.647973556304,0.13136387758483836,0.13136387758483836,1.0064938480495937,1.0064938480495937,True,True,0.0,0.0,0.8838889236367831,17000.0,-2759.8854210773134,-2759.8854210773134,-19759.885421077313,-19759.885421077313,-0.04619387206359035,-0.04619387206359035,True,True
17318,451000.0,2015-03-09,202076.7230023153,354914.7936730534,494999.66950939235,301677.5746220954,0.8253331552499809,0.15000000000000002,True,1.0,0,354914.7936730534,301677.5746220954,0.15000000000000002,96085.20632694662,96085.20632694662,0.21304923797549138,0.21304923797549138,0.6689081477208323,0.6689081477208323,False,False,0.0,0.0,1.2707275324664546,18040.0,149322.4253779046,149322.4253779046,131282.4253779046,131282.4253779046,0.4351746249032899,0.4351746249032899,False,False
17319,245000.0,2015-03-09,240321.133499857,261415.8315514725,305280.11623185105,238601.1925640998,0.24848909244122686,0.08727336386618403,False,1.0,0,261415.8315514725,238601.1925640998,0.08727336386618403,-16415.83155147251,-16415.83155147251,0.0670033940876429,0.0670033940876429,0.9738824186289787,0.9738824186289787,False,False,0.0,0.0,0.9372041415623282,9800.0,6398.807435900206,6398.807435900206,-3401.1925640997943,-3401.1925640997943,-0.01425471736980556,-0.01425471736980556,True,True
17320,1135000.0,2015-03-09,793575.673552785,1067842.927471956,1258068.7389611288,944776.8212871066,0.4349825741768959,0.11524738612653439,False,1.0,0,1067842.927471956,944776.8212871066,0.11524738612653439,67157.072528044,67157.072528044,0.059169226896955064,0.059169226896955064,0.8324024857155125,0.8324024857155125,False,False,0.0,0.0,1.062890403448224,45400.0,190223.1787128934,190223.1787128934,144823.1787128934,144823.1787128934,0.1532882427360941,0.1532882427360941,False,False
17321,565000.0,2015-03-09,418642.13176424627,565187.1958101431,684214.9513967253,497091.91307476413,0.4698847065206513,0.1204827059780977,False,1.0,0,565187.1958101431,497091.91307476413,0.1204827059780977,-187.19581014313735,-187.19581014313735,0.0003313200179524555,0.0003313200179524555,0.8798086957075472,0.8798086957075472,False,False,0.0,0.0,0.9996687897186439,22600.0,67908.08692523587,67908.08692523587,45308.08692523587,45308.08692523587,0.09114629655707433,0.09114629655707433,False,False
17322,420000.0,2015-03-09,339574.5390100593,536519.745636617,594808.2224053588,471408.7058454912,0.4757209505727463,0.12135814258591195,False,1.0,0,536519.745636617,471408.7058454912,0.12135814258591195,-116519.74563661695,-116519.74563661695,0.27742796580146895,0.27742796580146895,1.122401680584503,1.122401680584503,True,True,0.0,0.0,0.7828230058926193,16800.0,-51408.705845491204,-51408.705845491204,-68208.7058454912,-68208.7058454912,-0.1446912307721514,-0.1446912307721514,True,True
17323,1080000.0,2015-03-09,818891.8768661793,1120632.5125575021,1426768.5757571964,973419.3820959744,0.5424407127932812,0.1313661069189922,False,1.0,0,1120632.5125575021,973419.3820959744,0.1313661069189922,-40632.51255750214,-40632.51255750214,0.03762269681250198,0.03762269681250198,0.9013142426814578,0.9013142426814578,False,False,0.0,0.0,0.9637414477072678,43200.0,106580.6179040256,106580.6179040256,63380.617904025596,63380.617904025596,0.06511131694085846,0.06511131694085846,False,False
17324,915000.0,2015-03-09,768945.2796629556,890823.9174077358,1080234.9484525246,799589.2712189137,0.34944017858816623,0.10241602678822494,False,1.0,0,890823.9174077358,799589.2712189137,0.10241602678822494,24176.082592264167,24176.082592264167,0.02642194818826685,0.02642194818826685,0.8738680559769549,0.8738680559769549,False,False,0.0,0.0,1.0271390138049006,36600.0,115410.72878108628,115410.72878108628,78810.72878108628,78810.72878108628,0.0985640148234421,0.0985640148234421,False,False
17325,570000.0,2015-03-09,377548.7112542549,535243.5989938964,641292.1978287955,468919.89605802053,0.4927541162011135,0.12391311743016702,False,1.0,0,535243.5989938964,468919.89605802053,0.12391311743016702,34756.40100610361,34756.40100610361,0.060976142115971244,0.060976142115971244,0.8226664843123167,0.8226664843123167,False,False,0.0,0.0,1.0649356686776557,22800.0,101080.10394197947,101080.10394197947,78280.10394197947,78280.10394197947,0.16693704959000863,0.16693704959000863,False,False
17326,399950.0,2015-03-09,271472.10117378563,350411.16084117396,416698.0575856316,311106.70933733834,0.4144444373952762,0.11216666560929142,False,1.0,0,350411.16084117396,311106.70933733834,0.11216666560929142,49538.83915882604,49538.83915882604,0.12386258071965506,0.12386258071965506,0.7778640063441389,0.7778640063441389,False,False,0.0,0.0,1.1413734626485823,15998.0,88843.29066266166,88843.29066266166,72845.29066266166,72845.29066266166,0.23414888999926473,0.23414888999926473,False,False
17327,420000.0,2015-03-09,400664.94377604965,411586.09380742186,482160.324218598,378782.48205066856,0.19800324080113227,0.07970048612016983,False,1.0,0,411586.09380742186,378782.48205066856,0.07970048612016983,8413.906192578143,8413.906192578143,0.02003310998232891,0.02003310998232891,0.9018630525015918,0.9018630525015918,False,False,0.0,0.0,1.0204426396303734,16800.0,41217.517949331435,41217.517949331435,24417.517949331435,24417.517949331435,0.06446316581785633,0.06446316581785633,False,False
17328,580000.0,2015-03-09,492633.7873738,574336.9822809261,674431.4060544787,518350.490364778,0.3165347597131676,0.09748021395697515,False,1.0,0,574336.9822809261,518350.490364778,0.09748021395697515,5663.01771907392,5663.01771907392,0.009763823653575723,0.009763823653575723,0.8937077420082379,0.8937077420082379,False,False,0.0,0.0,1.0098600958910635,23200.0,61649.50963522203,61649.50963522203,38449.50963522203,38449.50963522203,0.07417666299141343,0.07417666299141343,False,False
17329,645000.0,2015-03-09,579390.2020637088,609059.7239023253,747714.2582958825,553358.1292723829,0.2763670780160925,0.09145506170241388,False,1.0,0,609059.7239023253,553358.1292723829,0.09145506170241388,35940.27609767474,35940.27609767474,0.05572135829096859,0.05572135829096859,0.8579195802672603,0.8579195802672603,False,False,0.0,0.0,1.0590094447017457,25800.0,91641.87072761706,91641.87072761706,65841.87072761706,65841.87072761706,0.118986000646983,0.118986000646983,False,False
17330,485000.0,2015-03-09,434641.8350164981,541177.5403022119,554577.7660336072,496128.2736345349,0.22162030403207936,0.08324304560481191,False,1.0,0,541177.5403022119,496128.2736345349,0.08324304560481191,-56177.540302211884,-56177.540302211884,0.11582998000456059,0.11582998000456059,1.0229448940918247,1.0229448940918247,True,True,0.0,0.0,0.8961938807164088,19400.0,-11128.273634534911,-11128.273634534911,-30528.27363453491,-30528.27363453491,-0.06153302534219826,-0.06153302534219826,True,True
17331,704111.0,2015-03-09,512904.0497357504,669863.657715576,812278.7736121299,591464.2662483403,0.4469188922673185,0.11703783384009778,False,1.0,0,669863.657715576,591464.2662483403,0.11703783384009778,34247.342284424,34247.342284424,0.04863912406484772,0.04863912406484772,0.840015659815484,0.840015659815484,False,False,0.0,0.0,1.0511258401466608,28164.440000000002,112646.73375165975,112646.73375165975,84482.29375165974,84482.29375165974,0.1428358373829263,0.1428358373829263,False,False
17332,415000.0,2015-03-09,363270.2660061809,444603.41383386974,503923.2401014621,401275.29702788405,0.31635603713073945,0.09745340556961092,False,1.0,0,444603.41383386974,401275.29702788405,0.09745340556961092,-29603.413833869738,-29603.413833869738,0.07133352731052948,0.07133352731052948,0.9669284265732145,0.9669284265732145,False,False,0.0,0.0,0.933416134665733,16600.0,13724.702972115949,13724.702972115949,-2875.297027884051,-2875.297027884051,-0.007165397544230716,-0.007165397544230716,True,True
17333,315001.0,2015-03-09,133023.53829279597,269739.74549422617,335701.94509922765,229278.78367009223,0.7513850301707579,0.15000000000000002,True,1.0,0,269739.74549422617,229278.78367009223,0.15000000000000002,45261.25450577383,45261.25450577383,0.14368606609431028,0.14368606609431028,0.7278668438198362,0.7278668438198362,False,False,0.0,0.0,1.167796015462403,12600.04,85722.21632990777,85722.21632990777,73122.17632990776,73122.17632990776,0.3189225586398905,0.3189225586398905,False,False
17334,680000.0,2015-03-09,502218.9622211654,615166.9791149935,789467.9175056005,541321.2868665785,0.4669446915009713,0.1200417037251457,False,1.0,0,615166.9791149935,541321.2868665785,0.1200417037251457,64833.020885006525,64833.020885006525,0.09534267777206842,0.09534267777206842,0.7960607159802625,0.7960607159802625,False,False,0.0,0.0,1.1053909313830177,27200.0,138678.7131334215,138678.7131334215,111478.7131334215,111478.7131334215,0.205938166183548,0.205938166183548,False,False
17335,410000.0,2015-03-09,260346.68803956124,343665.24963110656,591003.7428767206,292115.4621864406,0.9621486466615105,0.15000000000000002,True,1.0,0,343665.24963110656,292115.4621864406,0.15000000000000002,66334.75036889344,66334.75036889344,0.1617920740704718,0.1617920740704718,0.7124767370400991,0.7124767370400991,False,False,0.0,0.0,1.193021408012878,16400.0,117884.53781355941,117884.53781355941,101484.53781355941,101484.53781355941,0.34741241375572113,0.34741241375572113,False,False
17336,335000.0,2015-03-09,220717.26845885738,308522.74608711014,383500.6857823542,268679.0961842301,0.5276220939558719,0.12914331409338078,False,1.0,0,308522.74608711014,268679.0961842301,0.12914331409338078,26477.253912889864,26477.253912889864,0.07903657884444736,0.07903657884444736,0.8020271527887466,0.8020271527887466,False,False,0.0,0.0,1.0858194549630196,13400.0,66320.90381576988,66320.90381576988,52920.90381576988,52920.90381576988,0.19696695637044512,0.19696695637044512,False,False
17337,370000.0,2015-03-09,291346.7349801217,379737.1845875371,409843.8404579218,342975.7595364902,0.31205030817961443,0.09680754622694217,False,1.0,0,379737.1845875371,342975.7595364902,0.09680754622694217,-9737.184587537078,-9737.184587537078,0.026316715101451563,0.026316715101451563,0.9269615122607843,0.9269615122607843,False,False,0.0,0.0,0.974358095591525,14800.0,27024.240463509806,27024.240463509806,12224.240463509806,12224.240463509806,0.03564170389193127,0.03564170389193127,False,False
17338,550000.0,2015-03-09,566850.409867261,618482.9426989515,775248.5634231166,556299.0725306255,0.3369505271179226,0.1005425790676884,False,1.0,0,618482.9426989515,556299.0725306255,0.1005425790676884,-68482.94269895146,-68482.94269895146,0.12451444127082084,0.12451444127082084,1.0114528591465919,1.0114528591465919,True,True,0.0,0.0,0.8892727058888579,22000.0,-6299.072530625504,-6299.072530625504,-28299.072530625504,-28299.072530625504,-0.05087024934607918,-0.05087024934607918,True,True
17339,485000.0,2015-03-09,431531.68588652334,472664.60657108505,635474.7770001348,418439.9125754891,0.4314752750223959,0.11472129125335939,False,1.0,0,472664.60657108505,418439.9125754891,0.11472129125335939,12335.393428914947,12335.393428914947,0.025433800884360716,0.025433800884360716,0.8627627063412147,0.8627627063412147,False,False,0.0,0.0,1.0260975610558218,19400.0,66560.08742451092,66560.08742451092,47160.087424510915,47160.087424510915,0.11270456284688891,0.11270456284688891,False,False
17340,441000.0,2015-03-09,320231.4802642912,435200.5367193074,600719.6539985554,371367.2838232024,0.6445032808292961,0.1466754921243944,False,1.0,0,435200.5367193074,371367.2838232024,0.1466754921243944,5799.46328069258,5799.46328069258,0.013150710387058005,0.013150710387058005,0.8421026844063547,0.8421026844063547,False,False,0.0,0.0,1.0133259561773773,17640.0,69632.71617679758,69632.71617679758,51992.71617679758,51992.71617679758,0.14000349099558768,0.14000349099558768,False,False
17341,685530.0,2015-03-09,519338.35041603167,619937.2271170602,800340.7280049537,546790.0091228689,0.45327553387249886,0.11799133008087483,False,1.0,0,619937.2271170602,546790.0091228689,0.11799133008087483,65592.77288293978,65592.77288293978,0.09568184161588812,0.09568184161588812,0.7976164560600832,0.7976164560600832,False,False,0.0,0.0,1.1058055074188249,27421.2,138739.99087713112,138739.99087713112,111318.79087713112,111318.79087713112,0.20358600014602082,0.20358600014602082,False,False
17342,340000.0,2015-03-09,169505.79307394047,259495.5985225795,440247.9286747295,220571.25874419257,1.0433399916693804,0.15000000000000002,True,1.0,0,259495.5985225795,220571.25874419257,0.15000000000000002,80504.4014774205,80504.4014774205,0.23677765140417795,0.23677765140417795,0.6487389963064487,0.6487389963064487,False,False,0.0,0.0,1.3102341694262516,13600.0,119428.74125580743,119428.74125580743,105828.74125580743,105828.74125580743,0.4797938854696489,0.4797938854696489,False,False
17343,525000.0,2015-03-09,475166.34799088567,540497.49581365,651915.0597589208,486960.3142577622,0.32701115756690513,0.09905167363503578,False,1.0,0,540497.49581365,486960.3142577622,0.09905167363503578,-15497.495813649963,-15497.495813649963,0.029519039645047547,0.029519039645047547,0.9275434557290709,0.9275434557290709,False,False,0.0,0.0,0.9713273494628861,21000.0,38039.68574223778,38039.68574223778,17039.68574223778,17039.68574223778,0.034991939267597444,0.034991939267597444,False,False
17344,620000.0,2015-03-09,500790.0044400983,593568.5426342133,682328.7791932736,536659.2992895264,0.30584298478406496,0.09587644771760975,False,1.0,0,593568.5426342133,536659.2992895264,0.09587644771760975,26431.457365786657,26431.457365786657,0.04263138284804299,0.04263138284804299,0.8655795149831071,0.8655795149831071,False,False,0.0,0.0,1.044529747564596,24800.0,83340.70071047358,83340.70071047358,58540.70071047358,58540.70071047358,0.10908354851574278,0.10908354851574278,False,False
17345,525000.0,2015-03-09,418411.3953809076,505928.30957300815,619341.7914210012,450492.33468834375,0.39715191310340836,0.10957278696551126,False,1.0,0,505928.30957300815,450492.33468834375,0.10957278696551126,19071.690426991845,19071.690426991845,0.03632702938474637,0.03632702938474637,0.8580806375016071,0.8580806375016071,False,False,0.0,0.0,1.0376964286562416,21000.0,74507.66531165625,74507.66531165625,53507.66531165625,53507.66531165625,0.11877597284462904,0.11877597284462904,False,False
17346,629950.0,2015-03-09,553428.6488139464,688604.5810859002,749549.6559778219,624756.2009570239,0.2848093267904216,0.09272139901856324,False,1.0,0,688604.5810859002,624756.2009570239,0.09272139901856324,-58654.581085900194,-58654.581085900194,0.09310989933470941,0.09310989933470941,0.9917552201873544,0.9917552201873544,False,False,0.0,0.0,0.9148210995148995,25198.0,5193.799042976112,5193.799042976112,-20004.200957023888,-20004.200957023888,-0.03201921153624524,-0.03201921153624524,True,True
