row_id,scenario,actual_test_price,simulated_sale_price,expected_sale_value_q50,sale_ratio,market_multiplier,original_buy_offer,feedback_adjusted_buy_offer,offer_change,offer_change_pct,sale_month
17325,downside_10pct,570000.0,513000.0,535243.5989938964,0.9584421018098901,0.9352378819083537,468919.89605802053,438551.65037398844,-30368.245684032096,-0.06476211809164643,2015-03
17326,downside_10pct,399950.0,359955.0,350411.16084117396,1.027236116383724,0.9352378819083537,311106.70933733834,290958.77988813014,-20147.929449208197,-0.06476211809164634,2015-03
17327,downside_10pct,420000.0,378000.0,411586.09380742186,0.918398375667336,0.9352378819083537,378782.48205066856,354251.7262170562,-24530.755833612347,-0.06476211809164645,2015-03
17328,downside_10pct,580000.0,522000.0,574336.9822809261,0.9088740863019571,0.9352378819083537,518350.490364778,484781.0146949114,-33569.475669866544,-0.06476211809164635,2015-03
17329,downside_10pct,645000.0,580500.0,609059.7239023253,0.9531085002315711,0.9352378819083537,553358.1292723829,517521.48475747235,-35836.644514910586,-0.06476211809164638,2015-03
17330,downside_10pct,485000.0,436500.0,541177.5403022119,0.8065744926447679,0.9352378819083537,496128.2736345349,463997.95578881056,-32130.31784572435,-0.06476211809164628,2015-03
17331,downside_10pct,704111.0,633699.9,669863.657715576,0.9460132561319947,0.9352378819083537,591464.2662483403,553159.7875905762,-38304.47865776403,-0.06476211809164646,2015-03
17332,downside_10pct,415000.0,373500.0,444603.41383386974,0.8400745211991597,0.9352378819083537,401275.29702788405,375287.8588545038,-25987.438173380273,-0.0647621180916463,2015-03
17333,downside_10pct,315001.0,283500.9,269739.74549422617,1.0510164139161629,0.9352378819083537,229278.78367009223,214430.2040061407,-14848.579663951532,-0.06476211809164627,2015-03
17334,downside_10pct,680000.0,612000.0,615166.9791149935,0.9948518382447159,0.9352378819083537,541321.2868665785,506264.1737610032,-35057.11310557532,-0.06476211809164634,2015-03
17335,downside_10pct,410000.0,369000.0,343665.24963110656,1.0737192672115903,0.9352378819083537,292115.4621864406,273197.44612792647,-18918.016058514128,-0.06476211809164638,2015-03
17336,downside_10pct,335000.0,301500.0,308522.74608711014,0.9772375094667176,0.9352378819083537,268679.0961842301,251278.8688283902,-17400.227355839917,-0.06476211809164634,2015-03
17337,downside_10pct,370000.0,333000.0,379737.1845875371,0.8769222860323724,0.9352378819083537,342975.7595364902,320763.9228948159,-22211.83664167428,-0.06476211809164635,2015-03
17338,downside_10pct,550000.0,495000.0,618482.9426989515,0.800345435299972,0.9352378819083537,556299.0725306255,520271.9663011238,-36027.10622950172,-0.06476211809164636,2015-03
17339,downside_10pct,485000.0,436500.0,472664.60657108505,0.9234878049502397,0.9352378819083537,418439.9125754891,391340.8575430171,-27099.05503247201,-0.06476211809164638,2015-03
17340,downside_10pct,441000.0,396900.0,435200.5367193074,0.9119933605596396,0.9352378819083537,371367.2838232024,347316.7519328702,-24050.531890332233,-0.06476211809164649,2015-03
17341,downside_10pct,685530.0,616977.0,619937.2271170602,0.9952249566769423,0.9352378819083537,546790.0091228689,511378.72998072125,-35411.27914214763,-0.06476211809164636,2015-03
17342,downside_10pct,340000.0,306000.0,259495.5985225795,1.1792107524836264,0.9352378819083537,220571.25874419257,206286.59683777808,-14284.66190641449,-0.06476211809164639,2015-03
17343,downside_10pct,525000.0,472500.0,540497.49581365,0.8741946145165975,0.9352378819083537,486960.3142577622,455423.7328798558,-31536.581377906434,-0.06476211809164639,2015-03
17344,downside_10pct,620000.0,558000.0,593568.5426342133,0.9400767728081364,0.9352378819083537,536659.2992895264,501904.10637395794,-34755.19291556848,-0.06476211809164632,2015-03
17345,downside_10pct,525000.0,472500.0,505928.30957300815,0.9339267857906175,0.9352378819083537,450492.33468834375,421317.4969098758,-29174.837778467976,-0.06476211809164632,2015-03
17346,downside_10pct,629950.0,566955.0,688604.5810859002,0.8233389895634096,0.9352378819083537,624756.2009570239,584295.6660921568,-40460.534864867106,-0.06476211809164632,2015-03
17347,downside_10pct,343000.0,308700.0,339516.02229936444,0.909235440228524,0.9352378819083537,310696.697229627,290575.3210329574,-20121.37619666959,-0.06476211809164634,2015-03
17348,downside_10pct,820000.0,738000.0,839953.8520737803,0.8786196981869132,0.9352378819083537,756516.7377442704,707523.1114361688,-48993.62630810158,-0.06476211809164648,2015-03
17349,downside_10pct,275000.0,247500.0,251973.73302478416,0.9822452405213835,0.9352378819083537,227950.88874348567,213188.3063675843,-14762.582375901373,-0.06476211809164642,2015-03
17350,downside_10pct,450000.0,405000.0,493751.0831727325,0.8202513651161266,0.9352378819083537,436277.35178205906,408023.1064052386,-28254.245376820443,-0.06476211809164634,2015-03
17351,downside_10pct,365000.0,328500.0,581656.7660148056,0.5647660599750305,0.9352378819083537,523382.2477530306,489486.9048169776,-33895.342936053,-0.0647621180916462,2015-03
17352,downside_10pct,315500.0,283950.0,312151.91822466755,0.9096532278735844,0.9352378819083537,276035.1387986578,258158.51854233516,-17876.62025632264,-0.06476211809164625,2015-03
17353,downside_10pct,1698000.0,1528200.0,1834798.363023866,0.8328980616057603,0.9352378819083537,1559578.608570286,1458576.9945488516,-101001.61402143445,-0.0647621180916464,2015-03
17354,downside_10pct,722080.0,649872.0,748182.4090890118,0.8686010150803802,0.9352378819083537,671923.7684234965,628408.56198427,-43515.20643922652,-0.06476211809164635,2015-03
17355,downside_10pct,352000.0,316800.0,311986.08759097476,1.01542989447445,0.9352378819083537,285068.30204305955,266606.6750019618,-18461.62704109773,-0.06476211809164634,2015-03
17356,downside_10pct,390000.0,351000.0,458083.8539990129,0.7662352578808778,0.9352378819083537,401729.1261905428,375712.297079337,-26016.82911120582,-0.06476211809164632,2015-03
17357,downside_10pct,675000.0,607500.0,771530.937072459,0.7873955156032143,0.9352378819083537,715105.7857256552,668794.0203824707,-46311.76534318447,-0.0647621180916464,2015-03
17358,downside_10pct,350000.0,315000.0,424435.6987277493,0.7421618891724141,0.9352378819083537,360770.3439185869,337406.0923017675,-23364.251616819412,-0.0647621180916464,2015-03
17359,downside_10pct,626000.0,563400.0,563678.9639769498,0.999505101316924,0.9352378819083537,513071.8973067936,479844.27450390597,-33227.622802887636,-0.06476211809164639,2015-03
17360,downside_10pct,157000.0,141300.0,172624.51314176005,0.8185396003634998,0.9352378819083537,146730.83617049604,137228.23643073638,-9502.599739759666,-0.06476211809164627,2015-03
17361,downside_10pct,256500.0,230850.0,255256.56780756195,0.9043841730804667,0.9352378819083537,233038.39516163975,217946.33509429393,-15092.060067345825,-0.0647621180916462,2015-03
17362,downside_10pct,430000.0,387000.0,490138.31904203503,0.7895730347228989,0.9352378819083537,441879.6698553052,413262.60649383825,-28617.06336146698,-0.06476211809164635,2015-03
17363,downside_10pct,380000.0,342000.0,403305.9560265827,0.847991443938552,0.9352378819083537,351357.8772500965,328603.1969111956,-22754.680338900944,-0.06476211809164638,2015-03
17364,downside_10pct,2200000.0,1980000.0,1579433.682839021,1.2536138880114065,0.9352378819083537,1352542.827571527,1264949.2892483305,-87593.53832319658,-0.0647621180916464,2015-03
17365,downside_10pct,302860.0,272574.0,372907.40299305413,0.7309428501881392,0.9352378819083537,335273.57802932867,313560.5509759844,-21713.027053344238,-0.06476211809164649,2015-03
17366,downside_10pct,365650.0,329085.0,349808.01341399614,0.9407588945383291,0.9352378819083537,309071.0431712472,289054.9477746826,-20016.095396564575,-0.06476211809164616,2015-03
17367,downside_10pct,1010000.0,909000.0,1116832.264249224,0.8139091509959765,0.9352378819083537,969607.5381809844,906813.700290757,-62793.83789022744,-0.06476211809164638,2015-03
17368,downside_10pct,159100.0,143190.0,192520.76603079052,0.743763921950628,0.9352378819083537,163642.65112617193,153044.80642910872,-10597.844697063207,-0.0647621180916462,2015-03
17369,downside_10pct,645000.0,580500.0,401709.80783834157,1.445073007113653,0.9352378819083537,341453.3366625903,319340.095350861,-22113.241311729304,-0.06476211809164621,2015-03
17370,downside_10pct,189950.0,170955.0,207242.74689941044,0.8249022103677122,0.9352378819083537,184581.66639453784,172627.76671794194,-11953.899676595902,-0.0647621180916462,2015-03
17371,downside_10pct,906000.0,815400.0,886597.5696489871,0.919695731088937,0.9352378819083537,760939.3459494091,711659.3021664533,-49280.043782955734,-0.06476211809164631,2015-03
17372,downside_10pct,684000.0,615600.0,661985.6946045758,0.9299294607381458,0.9352378819083537,599896.8378464838,561046.2479910646,-38850.58985541924,-0.0647621180916464,2015-03
17373,downside_10pct,587750.0,528975.0,483615.2408655642,1.0937930720571416,0.9352378819083537,430313.0596598771,402445.0744738065,-27867.98518607061,-0.06476211809164632,2015-03
17374,downside_10pct,345000.0,310500.0,324146.7554353725,0.957899453853724,0.9352378819083537,294488.893497809,275417.16900042567,-19071.724497383344,-0.06476211809164625,2015-03
17375,downside_10pct,967000.0,870300.0,832527.2761257067,1.0453711547447122,0.9352378819083537,714977.652169955,668674.1850272361,-46303.467142718844,-0.06476211809164659,2015-03
17376,downside_10pct,205000.0,184500.0,212031.85144583893,0.8701522848661649,0.9352378819083537,189547.92723073595,177272.40198339225,-12275.5252473437,-0.0647621180916463,2015-03
17377,downside_10pct,425000.0,382500.0,449521.8925353721,0.8509040523980748,0.9352378819083537,415200.49313008384,388311.2297622835,-26889.263367800333,-0.06476211809164646,2015-03
17378,downside_10pct,419950.0,377955.0,468744.4852814282,0.80631348606284,0.9352378819083537,424806.7003654454,397295.3186702558,-27511.38169518963,-0.06476211809164642,2015-03
17379,downside_10pct,880000.0,792000.0,914143.5532262161,0.8663847129970513,0.9352378819083537,804634.3870405229,752524.5598464052,-52109.82719411771,-0.06476211809164621,2015-03
17380,downside_10pct,685000.0,616500.0,724130.6335919905,0.8513657224275991,0.9352378819083537,633686.5472391592,592647.6642337692,-41038.88300539006,-0.06476211809164635,2015-03
17381,downside_10pct,230000.0,207000.0,195430.00779718359,1.0592027413457594,0.9352378819083537,166115.50662760605,155357.51457053536,-10757.992057070689,-0.06476211809164638,2015-03
17382,downside_10pct,172000.0,154800.0,218015.8615054631,0.7100400811714379,0.9352378819083537,196009.6428838066,183315.6432442641,-12693.999639542511,-0.06476211809164635,2015-03
17383,downside_10pct,552500.0,497250.0,501509.21086215007,0.9915072130882142,0.9352378819083537,443304.7447546801,414595.3905242903,-28709.354230389756,-0.06476211809164639,2015-03
17384,downside_10pct,616300.0,554670.0,611909.0506899843,0.9064582381557488,0.9352378819083537,520122.69308648666,486438.4458146745,-33684.24727181217,-0.06476211809164634,2015-03
17385,downside_10pct,730000.0,657000.0,628885.2078004748,1.0447057616410738,0.9352378819083537,570784.3978672479,533819.1912877,-36965.20657954796,-0.06476211809164634,2015-03
17386,downside_10pct,273000.0,245700.0,281876.2217949827,0.871659192944289,0.9352378819083537,250406.59335073418,234189.73198122703,-16216.861369507154,-0.06476211809164652,2015-03
17387,downside_10pct,505000.0,454500.0,439997.37466876855,1.03296070878184,0.9352378819083537,387361.0584851861,362274.7358714633,-25086.32261372276,-0.06476211809164638,2015-03
17388,downside_10pct,556000.0,500400.0,504141.8413176058,0.9925778005098203,0.9352378819083537,450940.72136928386,421736.8451196341,-29203.876249649737,-0.06476211809164631,2015-03
17389,downside_10pct,230000.0,207000.0,276554.23269666097,0.7484969511461007,0.9352378819083537,235071.0977921618,219847.3955970129,-15223.702195148915,-0.06476211809164628,2015-03
17390,downside_10pct,210000.0,189000.0,233431.17917874618,0.8096604775117735,0.9352378819083537,198416.50230193426,185566.62934852496,-12849.8729534093,-0.06476211809164642,2015-03
17391,downside_10pct,507000.0,456300.0,517938.75465999235,0.8809921943368461,0.9352378819083537,472759.9531792884,442143.0172624902,-30616.935916798247,-0.0647621180916463,2015-03
17392,downside_10pct,725000.0,652500.0,783847.1338595547,0.8324327178274933,0.9352378819083537,710848.7333247098,664812.6637118377,-46036.06961287209,-0.06476211809164636,2015-03
17393,downside_10pct,197000.0,177300.0,310477.47250120447,0.5710559241920915,0.9352378819083537,275945.3520876491,258074.5466089079,-17870.80547874121,-0.06476211809164617,2015-03
17394,downside_10pct,678500.0,610650.0,620725.333227207,0.9837684517001676,0.9352378819083537,537903.6838007952,503067.90190855647,-34835.78189223877,-0.06476211809164648,2015-03
17395,downside_10pct,294950.0,265455.0,315246.8930829712,0.8420542940295805,0.9352378819083537,274831.5874764887,257032.91175302173,-17798.675723466993,-0.06476211809164634,2015-03
17396,downside_10pct,850000.0,765000.0,742492.9466632426,1.0303128177013718,0.9352378819083537,685451.648592877,641060.3479805914,-44391.30061228562,-0.0647621180916464,2015-03
17397,downside_10pct,474950.0,427455.0,535632.8242698146,0.7980373506472744,0.9352378819083537,464152.33820446336,434092.8496651521,-30059.488539311278,-0.06476211809164645,2015-03
17398,downside_10pct,280000.0,252000.0,319419.80162733723,0.7889304254656228,0.9352378819083537,281685.87716644513,263443.3031246428,-18242.57404180232,-0.06476211809164639,2015-03
17399,downside_10pct,685000.0,616500.0,627316.6904953268,0.9827572091429834,0.9352378819083537,577787.2396694315,540368.5142221133,-37418.72544731817,-0.06476211809164648,2015-03
17400,downside_10pct,540000.0,486000.0,596487.8604066139,0.814769305897866,0.9352378819083537,507149.6305613646,474305.5462968147,-32844.08426454989,-0.06476211809164631,2015-03
17401,downside_10pct,395000.0,355500.0,396866.3384177855,0.8957675811390214,0.9352378819083537,356110.06976607407,333047.6273742591,-23062.442391814955,-0.06476211809164648,2015-03
17402,downside_10pct,400000.0,360000.0,445989.01677671203,0.8071947659200694,0.9352378819083537,406323.4516214659,380009.08426415117,-26314.36735731474,-0.06476211809164638,2015-03
17403,downside_10pct,370000.0,333000.0,336017.3807421567,0.9910201646846593,0.9352378819083537,285614.7736308332,267117.7559322343,-18497.01769859891,-0.06476211809164653,2015-03
17404,downside_10pct,399900.0,359910.0,383719.42708054895,0.9379509469674284,0.9352378819083537,344618.23309507786,322300.02638683986,-22318.206708237994,-0.0647621180916465,2015-03
17405,downside_10pct,815000.0,733500.0,839765.43870023,0.8734581898670357,0.9352378819083537,772590.6141157048,722556.009527846,-50034.604587858776,-0.06476211809164625,2015-03
17406,downside_10pct,130000.0,117000.0,245628.4242949608,0.47632923728526444,0.9352378819083537,208784.1606507167,195262.8561829897,-13521.304467726994,-0.06476211809164643,2015-03
17407,downside_10pct,680000.0,612000.0,588621.9890271513,1.0397165097611913,0.9352378819083537,530711.4921849401,496341.4918554652,-34370.00032947492,-0.06476211809164631,2015-03
17408,downside_10pct,320000.0,288000.0,335540.44745922735,0.8583167906605235,0.9352378819083537,310332.2917326098,290234.51520777127,-20097.776524838526,-0.06476211809164636,2015-03
17409,downside_10pct,565000.0,508500.0,573397.1668238534,0.8868198683587328,0.9352378819083537,502716.74189513945,470159.7408898787,-32557.00100526074,-0.06476211809164639,2015-03
17410,downside_10pct,729950.0,656955.0,764319.0629273093,0.8595297852233208,0.9352378819083537,697535.3561064916,652361.4890012244,-45173.86710526724,-0.0647621180916464,2015-03
17411,downside_10pct,240500.0,216450.0,238829.1435672923,0.9062964291835398,0.9352378819083537,203004.77203219847,189857.7530126815,-13147.01901951697,-0.06476211809164628,2015-03
17412,downside_10pct,317000.0,285300.0,337506.34426509653,0.8453174432060728,0.9352378819083537,305854.16492834676,286046.40138043533,-19807.763547911425,-0.0647621180916462,2015-03
17413,downside_10pct,355000.0,319500.0,333582.43147145305,0.9577842531774393,0.9352378819083537,294051.2284189996,275007.84803913464,-19043.380379864946,-0.06476211809164642,2015-03
17414,downside_10pct,620000.0,558000.0,542323.5684020686,1.0289060489185844,0.9352378819083537,489093.5656020481,457418.8303486639,-31674.73525338422,-0.06476211809164635,2015-03
17415,downside_10pct,568000.0,511200.0,502270.6236238431,1.0177780183752978,0.9352378819083537,453287.4012645271,423931.54905437835,-29355.85221014876,-0.06476211809164628,2015-03
17416,downside_10pct,450000.0,405000.0,499759.6887447482,0.8103894914318578,0.9352378819083537,430602.43664373463,402715.71079126245,-27886.725852472184,-0.0647621180916463,2015-03
17417,downside_10pct,1099880.0,989892.0,1305446.5979280223,0.7582784325081823,0.9352378819083537,1164093.5067445133,1088704.3455910063,-75389.16115350695,-0.0647621180916464,2015-03
17418,downside_10pct,798000.0,718200.0,789809.5200660299,0.9093331768651723,0.9352378819083537,739385.8999339731,691501.702967151,-47884.19696682214,-0.06476211809164631,2015-03
17419,downside_10pct,246000.0,221400.0,236230.388513156,0.9372206573146702,0.9352378819083537,200795.8302361826,187791.86696611677,-13003.96327006584,-0.06476211809164639,2015-03
17420,downside_10pct,352000.0,316800.0,335623.90169697057,0.943913703398972,0.9352378819083537,298311.49173744663,278992.20768145093,-19319.284055995697,-0.06476211809164632,2015-03
17421,downside_10pct,1350000.0,1215000.0,856657.145660386,1.418303700791957,0.9352378819083537,728158.573811328,681001.4822647141,-47157.091546613956,-0.06476211809164627,2015-03
17422,downside_10pct,590000.0,531000.0,578965.864429416,0.917152517313456,0.9352378819083537,531297.7801209626,496889.81054293935,-34407.9695780233,-0.06476211809164628,2015-03
17423,downside_10pct,481000.0,432900.0,490691.3320030574,0.8822246731623592,0.9352378819083537,445538.65320978046,416684.6263362156,-28854.02687356487,-0.06476211809164635,2015-03
17424,downside_10pct,450000.0,405000.0,492962.90726169496,0.8215628276165637,0.9352378819083537,447295.4118036658,418327.6135225852,-28967.798281080613,-0.0647621180916464,2015-03
17425,downside_10pct,374950.0,337455.0,363099.0648031224,0.9293744674968331,0.9352378819083537,337315.20170336287,315469.95477654214,-21845.24692682072,-0.06476211809164643,2015-03
17426,downside_10pct,805000.0,724500.0,744722.2459812944,0.9728459219656473,0.9352378819083537,668948.9863188197,625626.4330695532,-43322.553249266464,-0.06476211809164627,2015-03
17427,downside_10pct,384000.0,345600.0,416150.7204268108,0.8304683448476243,0.9352378819083537,367794.08896110946,343974.96473840065,-23819.124222708808,-0.06476211809164623,2015-03
17428,downside_10pct,790000.0,711000.0,697965.2026274062,1.018675425828574,0.9352378819083537,616089.4365910582,576190.1797435322,-39899.25684752595,-0.06476211809164631,2015-03
17429,downside_10pct,420000.0,378000.0,288413.02767614654,1.3106204079811852,0.9352378819083537,245151.07352472455,229274.5707508225,-15876.502773902059,-0.06476211809164623,2015-03
17430,downside_10pct,310000.0,279000.0,296755.3608996926,0.9401683567034392,0.9352378819083537,253366.07182364244,236957.54835978313,-16408.52346385931,-0.06476211809164646,2015-03
17431,downside_10pct,600000.0,540000.0,621319.9832449431,0.8691173864709189,0.9352378819083537,528121.9857582016,493919.68734973425,-34202.29840846732,-0.06476211809164616,2015-03
17432,downside_10pct,656000.0,590400.0,555385.1583609567,1.0630460521170182,0.9352378819083537,498999.23678913165,466682.9892885525,-32316.247500579164,-0.06476211809164639,2015-03
17433,downside_10pct,353000.0,317700.0,416462.5977789734,0.7628536192549299,0.9352378819083537,353993.2081121274,331067.858164729,-22925.349947398354,-0.0647621180916464,2015-03
17434,downside_10pct,110000.0,99000.0,171625.1005618026,0.5768387006092379,0.9352378819083537,145881.3354775322,136433.7512019692,-9447.584275563015,-0.06476211809164632,2015-03
17435,downside_10pct,756100.0,680490.0,559618.3690766742,1.2159893913467392,0.9352378819083537,476761.8928366198,445885.7828311378,-30876.110005481984,-0.06476211809164628,2015-03
17436,downside_10pct,310000.0,279000.0,337097.52302184567,0.827653663838756,0.9352378819083537,297184.5554478914,277938.2541729617,-19246.30127492972,-0.0647621180916462,2015-03
17437,downside_10pct,345000.0,310500.0,284374.0779867154,1.0918716719830739,0.9352378819083537,254716.55094747373,238220.56759511656,-16495.983352357172,-0.06476211809164645,2015-03
17438,downside_10pct,520000.0,468000.0,530180.6490184773,0.8827179959630888,0.9352378819083537,458641.5353245988,428938.9380521731,-29702.597272425657,-0.06476211809164635,2015-03
17439,downside_10pct,259950.0,233955.0,271268.36074428476,0.862448533835987,0.9352378819083537,239387.65041259423,223884.39912689204,-15503.251285702194,-0.0647621180916464,2015-03
17440,downside_10pct,460000.0,414000.0,499757.7020758227,0.8284014398985459,0.9352378819083537,445792.8779680842,416922.3869607002,-28870.49100738397,-0.06476211809164638,2015-03
17441,downside_10pct,300000.0,270000.0,335587.0179315994,0.8045603243658025,0.9352378819083537,303655.6589075974,283990.2752662269,-19665.383641370514,-0.06476211809164636,2015-03
17442,downside_10pct,204900.0,184410.0,215648.49654870335,0.8551415982552503,0.9352378819083537,183301.22206639784,171430.2466765907,-11870.975389807136,-0.06476211809164628,2015-03
17443,downside_10pct,589500.0,530550.0,561846.4166120669,0.9442972034941786,0.9352378819083537,488087.91272330546,456478.3056804136,-31609.607042891847,-0.06476211809164627,2015-03
17444,downside_10pct,220000.0,198000.0,219126.30316242814,0.903588465384878,0.9352378819083537,190342.70141292104,178015.70490613446,-12326.996506786585,-0.0647621180916464,2015-03
17445,downside_10pct,433495.0,390145.5,430045.6321396598,0.9072188410770744,0.9352378819083537,394207.3148625213,368677.6141848039,-25529.700677717396,-0.06476211809164628,2015-03
17446,downside_10pct,745000.0,670500.0,793540.5665436767,0.8449473514887982,0.9352378819083537,714310.0929609681,668049.8583665751,-46260.234594393056,-0.06476211809164628,2015-03
17447,downside_10pct,217500.0,195750.0,219327.84748386356,0.8924995263741042,0.9352378819083537,191412.46898488866,179016.1920642757,-12396.27692061296,-0.06476211809164638,2015-03
17448,downside_10pct,290000.0,261000.0,251998.60571690756,1.0357200162178855,0.9352378819083537,226440.62128787197,211775.84703128104,-14664.774256590928,-0.06476211809164634,2015-03
17449,downside_10pct,317500.0,285750.0,348196.0926612554,0.8206582613148206,0.9352378819083537,315886.6937518076,295429.2023874733,-20457.491364334302,-0.06476211809164639,2015-03
17450,downside_10pct,680000.0,612000.0,674510.362830656,0.9073248295721885,0.9352378819083537,586569.8750668856,548582.3675488017,-37987.507518083905,-0.06476211809164638,2015-03
